timestep,cum_rev,price,soc,charge,discharge
2025-08-21 03:45:00,65886.0,107.83,9.0,0.0,0.0
2025-08-21 04:00:00,65913.0,114.59,9.0,0.0,1.0
2025-08-21 04:15:00,65940.0,114.59,8.0,0.0,1.0
2025-08-21 04:30:00,65967.0,114.59,7.0,0.0,1.0
2025-08-21 04:45:00,65994.0,114.59,6.0,0.0,1.0
2025-08-21 05:00:00,66021.0,115.84,5.0,0.0,1.0
2025-08-21 05:15:00,66048.0,115.84,4.0,0.0,1.0
2025-08-21 05:30:00,66075.0,115.84,3.0,0.0,1.0
2025-08-21 05:45:00,66102.0,115.84,2.0,0.0,1.0
2025-08-21 06:00:00,66102.0,107.06,1.0,0.0,0.0
2025-08-21 06:15:00,66102.0,107.06,1.0,0.0,0.0
2025-08-21 06:30:00,66102.0,107.06,1.0,0.0,0.0
2025-08-21 06:45:00,66102.0,107.06,1.0,0.0,0.0
2025-08-21 07:00:00,66102.0,98.78,1.0,0.0,0.0
2025-08-21 07:15:00,66102.0,98.78,1.0,0.0,0.0
2025-08-21 07:30:00,66102.0,98.78,1.0,0.0,0.0
2025-08-21 07:45:00,66102.0,98.78,1.0,0.0,0.0
2025-08-21 08:00:00,66102.0,87.7,1.0,0.0,0.0
2025-08-21 08:15:00,66102.0,87.7,1.0,0.0,0.0
2025-08-21 08:30:00,66102.0,87.7,1.0,0.0,0.0
2025-08-21 08:45:00,66102.0,87.7,1.0,0.0,0.0
2025-08-21 09:00:00,66102.0,79.75,1.0,0.0,0.0
2025-08-21 09:15:00,66102.0,79.75,1.0,0.0,0.0
2025-08-21 09:30:00,66102.0,79.75,1.0,0.0,0.0
2025-08-21 09:45:00,66102.0,79.75,1.0,0.0,0.0
2025-08-21 10:00:00,66085.0,71.47,1.0,1.0,0.0
2025-08-21 10:15:00,66067.0,71.47,1.95,1.0,0.0
2025-08-21 10:30:00,66049.0,71.47,2.9,1.0,0.0
2025-08-21 10:45:00,66031.0,71.47,3.85,1.0,0.0
2025-08-21 11:00:00,66014.0,69.39,4.8,1.0,0.0
2025-08-21 11:15:00,65996.0,69.39,5.75,1.0,0.0
2025-08-21 11:30:00,65979.0,69.39,6.7,1.0,0.0
2025-08-21 11:45:00,65962.0,69.39,7.65,1.0,0.0
2025-08-21 12:00:00,65962.0,77.29,8.6,0.0,0.0
2025-08-21 12:15:00,65962.0,77.29,8.6,0.0,0.0
2025-08-21 12:30:00,65962.0,77.29,8.6,0.0,0.0
2025-08-21 12:45:00,65953.0,77.29,8.6,0.421053,0.0
2025-08-21 13:00:00,65953.0,95.39,9.0,0.0,0.0
2025-08-21 13:15:00,65953.0,95.39,9.0,0.0,0.0
2025-08-21 13:30:00,65953.0,95.39,9.0,0.0,0.0
2025-08-21 13:45:00,65953.0,95.39,9.0,0.0,0.0
2025-08-21 14:00:00,65953.0,89.35,9.0,0.0,0.0
2025-08-21 14:15:00,65953.0,89.35,9.0,0.0,0.0
2025-08-21 14:30:00,65953.0,89.35,9.0,0.0,0.0
2025-08-21 14:45:00,65953.0,89.35,9.0,0.0,0.0
2025-08-21 15:00:00,65953.0,109.16,9.0,0.0,0.0
2025-08-21 15:15:00,65953.0,109.16,9.0,0.0,0.0
2025-08-21 15:30:00,65953.0,109.16,9.0,0.0,0.0
2025-08-21 15:45:00,65953.0,109.16,9.0,0.0,0.0
2025-08-21 16:00:00,65953.0,141.16,9.0,0.0,0.0
2025-08-21 16:15:00,65953.0,141.16,9.0,0.0,0.0
2025-08-21 16:30:00,65953.0,141.16,9.0,0.0,0.0
2025-08-21 16:45:00,65953.0,141.16,9.0,0.0,0.0
2025-08-21 17:00:00,65995.0,177.59,9.0,0.0,1.0
2025-08-21 17:15:00,66037.0,177.59,8.0,0.0,1.0
2025-08-21 17:30:00,66079.0,177.59,7.0,0.0,1.0
2025-08-21 17:45:00,66120.0,177.59,6.0,0.0,1.0
2025-08-21 18:00:00,66163.0,179.88,5.0,0.0,1.0
2025-08-21 18:15:00,66205.0,179.88,4.0,0.0,1.0
2025-08-21 18:30:00,66247.0,179.88,3.0,0.0,1.0
2025-08-21 18:45:00,66289.0,179.88,2.0,0.0,1.0
2025-08-21 19:00:00,66289.0,120.22,1.0,0.0,0.0
2025-08-21 19:15:00,66289.0,120.22,1.0,0.0,0.0
2025-08-21 19:30:00,66289.0,120.22,1.0,0.0,0.0
2025-08-21 19:45:00,66289.0,120.22,1.0,0.0,0.0
2025-08-21 20:00:00,66289.0,107.25,1.0,0.0,0.0
2025-08-21 20:15:00,66289.0,107.25,1.0,0.0,0.0
2025-08-21 20:30:00,66289.0,107.25,1.0,0.0,0.0
2025-08-21 20:45:00,66289.0,107.25,1.0,0.0,0.0
2025-08-21 21:00:00,66289.0,95.73,1.0,0.0,0.0
2025-08-21 21:15:00,66289.0,95.73,1.0,0.0,0.0
2025-08-21 21:30:00,66289.0,95.73,1.0,0.0,0.0
2025-08-21 21:45:00,66289.0,95.73,1.0,0.0,0.0
2025-08-21 22:00:00,66289.0,96.84,1.0,0.0,0.0
2025-08-21 22:15:00,66289.0,96.84,1.0,0.0,0.0
2025-08-21 22:30:00,66289.0,96.84,1.0,0.0,0.0
2025-08-21 22:45:00,66289.0,96.84,1.0,0.0,0.0
2025-08-21 23:00:00,66289.0,98.26,1.0,0.0,0.0
2025-08-21 23:15:00,66289.0,98.26,1.0,0.0,0.0
2025-08-21 23:30:00,66289.0,98.26,1.0,0.0,0.0
2025-08-21 23:45:00,66289.0,98.26,1.0,0.0,0.0
2025-08-22 00:00:00,66285.0,94.25,1.0,0.210526,0.0
2025-08-22 00:15:00,66285.0,94.25,1.2,0.0,0.0
2025-08-22 00:30:00,66285.0,94.25,1.2,0.0,0.0
2025-08-22 00:45:00,66285.0,94.25,1.2,0.0,0.0
2025-08-22 01:00:00,66285.0,95.44,1.2,0.0,0.0
2025-08-22 01:15:00,66285.0,95.44,1.2,0.0,0.0
2025-08-22 01:30:00,66285.0,95.44,1.2,0.0,0.0
2025-08-22 01:45:00,66285.0,95.44,1.2,0.0,0.0
2025-08-22 02:00:00,66261.0,94.03,1.2,1.0,0.0
2025-08-22 02:15:00,66237.0,94.03,2.15,1.0,0.0
2025-08-22 02:30:00,66214.0,94.03,3.1,1.0,0.0
2025-08-22 02:45:00,66190.0,94.03,4.05,1.0,0.0
2025-08-22 03:00:00,66190.0,95.44,5.0,0.0,0.0
2025-08-22 03:15:00,66190.0,95.44,5.0,0.0,0.0
2025-08-22 03:30:00,66190.0,95.44,5.0,0.0,0.0
2025-08-22 03:45:00,66190.0,95.44,5.0,0.0,0.0
2025-08-22 04:00:00,66190.0,105.04,5.0,0.0,0.0
2025-08-22 04:15:00,66190.0,105.04,5.0,0.0,0.0
2025-08-22 04:30:00,66190.0,105.04,5.0,0.0,0.0
2025-08-22 04:45:00,66190.0,105.04,5.0,0.0,0.0
2025-08-22 05:00:00,66216.0,106.67,5.0,0.0,1.0
2025-08-22 05:15:00,66241.0,106.67,4.0,0.0,1.0
2025-08-22 05:30:00,66266.0,106.67,3.0,0.0,1.0
2025-08-22 05:45:00,66291.0,106.67,2.0,0.0,1.0
2025-08-22 06:00:00,66291.0,102.8,1.0,0.0,0.0
2025-08-22 06:15:00,66291.0,102.8,1.0,0.0,0.0
2025-08-22 06:30:00,66291.0,102.8,1.0,0.0,0.0
2025-08-22 06:45:00,66291.0,102.8,1.0,0.0,0.0
2025-08-22 07:00:00,66291.0,91.91,1.0,0.0,0.0
2025-08-22 07:15:00,66291.0,91.91,1.0,0.0,0.0
2025-08-22 07:30:00,66291.0,91.91,1.0,0.0,0.0
2025-08-22 07:45:00,66291.0,91.91,1.0,0.0,0.0
2025-08-22 08:00:00,66291.0,73.31,1.0,0.0,0.0
2025-08-22 08:15:00,66291.0,73.31,1.0,0.0,0.0
2025-08-22 08:30:00,66291.0,73.31,1.0,0.0,0.0
2025-08-22 08:45:00,66291.0,73.31,1.0,0.0,0.0
2025-08-22 09:00:00,66291.0,41.21,1.0,0.0,0.0
2025-08-22 09:15:00,66291.0,41.21,1.0,0.0,0.0
2025-08-22 09:30:00,66291.0,41.21,1.0,0.0,0.0
2025-08-22 09:45:00,66291.0,41.21,1.0,0.0,0.0
2025-08-22 10:00:00,66291.0,13.66,1.0,0.0,0.0
2025-08-22 10:15:00,66291.0,13.66,1.0,0.0,0.0
2025-08-22 10:30:00,66291.0,13.66,1.0,0.0,0.0
2025-08-22 10:45:00,66291.0,13.66,1.0,0.0,0.0
2025-08-22 11:00:00,66290.0,3.43,1.0,1.0,0.0
2025-08-22 11:15:00,66289.0,3.43,1.95,1.0,0.0
2025-08-22 11:30:00,66288.0,3.43,2.9,1.0,0.0
2025-08-22 11:45:00,66287.0,3.43,3.85,1.0,0.0
2025-08-22 12:00:00,66287.0,-0.14,4.8,1.0,0.0
2025-08-22 12:15:00,66287.0,-0.14,5.75,1.0,0.0
2025-08-22 12:30:00,66287.0,-0.14,6.7,1.0,0.0
2025-08-22 12:45:00,66287.0,-0.14,7.65,1.0,0.0
2025-08-22 13:00:00,66287.0,4.03,8.6,0.0,0.0
2025-08-22 13:15:00,66287.0,4.03,8.6,0.0,0.0
2025-08-22 13:30:00,66287.0,4.03,8.6,0.0,0.0
2025-08-22 13:45:00,66287.0,4.03,8.6,0.421053,0.0
2025-08-22 14:00:00,66287.0,54.07,9.0,0.0,0.0
2025-08-22 14:15:00,66287.0,54.07,9.0,0.0,0.0
2025-08-22 14:30:00,66287.0,54.07,9.0,0.0,0.0
2025-08-22 14:45:00,66287.0,54.07,9.0,0.0,0.0
2025-08-22 15:00:00,66287.0,85.04,9.0,0.0,0.0
2025-08-22 15:15:00,66287.0,85.04,9.0,0.0,0.0
2025-08-22 15:30:00,66287.0,85.04,9.0,0.0,0.0
2025-08-22 15:45:00,66287.0,85.04,9.0,0.0,0.0
2025-08-22 16:00:00,66287.0,102.09,9.0,0.0,0.0
2025-08-22 16:15:00,66287.0,102.09,9.0,0.0,0.0
2025-08-22 16:30:00,66287.0,102.09,9.0,0.0,0.0
2025-08-22 16:45:00,66287.0,102.09,9.0,0.0,0.0
2025-08-22 17:00:00,66287.0,105.34,9.0,0.0,0.0
2025-08-22 17:15:00,66287.0,105.34,9.0,0.0,0.0
2025-08-22 17:30:00,66287.0,105.34,9.0,0.0,0.0
2025-08-22 17:45:00,66287.0,105.34,9.0,0.0,0.0
2025-08-22 18:00:00,66314.0,113.49,9.0,0.0,1.0
2025-08-22 18:15:00,66340.0,113.49,8.0,0.0,1.0
2025-08-22 18:30:00,66367.0,113.49,7.0,0.0,1.0
2025-08-22 18:45:00,66394.0,113.49,6.0,0.0,1.0
2025-08-22 19:00:00,66419.0,107.52,5.0,0.0,1.0
2025-08-22 19:15:00,66444.0,107.52,4.0,0.0,1.0
2025-08-22 19:30:00,66470.0,107.52,3.0,0.0,1.0
2025-08-22 19:45:00,66495.0,107.52,2.0,0.0,1.0
2025-08-22 20:00:00,66495.0,103.04,1.0,0.0,0.0
2025-08-22 20:15:00,66495.0,103.04,1.0,0.0,0.0
2025-08-22 20:30:00,66495.0,103.04,1.0,0.0,0.0
2025-08-22 20:45:00,66495.0,103.04,1.0,0.0,0.0
2025-08-22 21:00:00,66495.0,99.0,1.0,0.0,0.0
2025-08-22 21:15:00,66495.0,99.0,1.0,0.0,0.0
2025-08-22 21:30:00,66495.0,99.0,1.0,0.0,0.0
2025-08-22 21:45:00,66495.0,99.0,1.0,0.0,0.0
2025-08-22 22:00:00,66495.0,95.33,1.0,0.0,0.0
2025-08-22 22:15:00,66495.0,95.33,1.0,0.0,0.0
2025-08-22 22:30:00,66495.0,95.33,1.0,0.0,0.0
2025-08-22 22:45:00,66495.0,95.33,1.0,0.0,0.0
2025-08-22 23:00:00,66495.0,89.32,1.0,0.0,0.0
2025-08-22 23:15:00,66495.0,89.32,1.0,0.0,0.0
2025-08-22 23:30:00,66495.0,89.32,1.0,0.0,0.0
2025-08-22 23:45:00,66495.0,89.32,1.0,0.0,0.0
2025-08-23 00:00:00,66495.0,87.71,1.0,0.0,0.0
2025-08-23 00:15:00,66495.0,87.71,1.0,0.0,0.0
2025-08-23 00:30:00,66495.0,87.71,1.0,0.0,0.0
2025-08-23 00:45:00,66495.0,87.71,1.0,0.0,0.0
2025-08-23 01:00:00,66495.0,85.16,1.0,0.0,0.0
2025-08-23 01:15:00,66495.0,85.16,1.0,0.0,0.0
2025-08-23 01:30:00,66495.0,85.16,1.0,0.0,0.0
2025-08-23 01:45:00,66495.0,85.16,1.0,0.0,0.0
2025-08-23 02:00:00,66495.0,85.49,1.0,0.0,0.0
2025-08-23 02:15:00,66495.0,85.49,1.0,0.0,0.0
2025-08-23 02:30:00,66495.0,85.49,1.0,0.0,0.0
2025-08-23 02:45:00,66495.0,85.49,1.0,0.0,0.0
2025-08-23 03:00:00,66495.0,85.55,1.0,0.0,0.0
2025-08-23 03:15:00,66495.0,85.55,1.0,0.0,0.0
2025-08-23 03:30:00,66495.0,85.55,1.0,0.0,0.0
2025-08-23 03:45:00,66495.0,85.55,1.0,0.0,0.0
2025-08-23 04:00:00,66495.0,87.87,1.0,0.0,0.0
2025-08-23 04:15:00,66495.0,87.87,1.0,0.0,0.0
2025-08-23 04:30:00,66495.0,87.87,1.0,0.0,0.0
2025-08-23 04:45:00,66495.0,87.87,1.0,0.0,0.0
2025-08-23 05:00:00,66495.0,92.1,1.0,0.0,0.0
2025-08-23 05:15:00,66495.0,92.1,1.0,0.0,0.0
2025-08-23 05:30:00,66495.0,92.1,1.0,0.0,0.0
2025-08-23 05:45:00,66495.0,92.1,1.0,0.0,0.0
2025-08-23 06:00:00,66495.0,83.38,1.0,0.0,0.0
2025-08-23 06:15:00,66495.0,83.38,1.0,0.0,0.0
2025-08-23 06:30:00,66495.0,83.38,1.0,0.0,0.0
2025-08-23 06:45:00,66495.0,83.38,1.0,0.0,0.0
2025-08-23 07:00:00,66495.0,55.83,1.0,0.0,0.0
2025-08-23 07:15:00,66495.0,55.83,1.0,0.0,0.0
2025-08-23 07:30:00,66495.0,55.83,1.0,0.0,0.0
2025-08-23 07:45:00,66495.0,55.83,1.0,0.0,0.0
2025-08-23 08:00:00,66495.0,11.64,1.0,0.0,0.0
2025-08-23 08:15:00,66495.0,11.64,1.0,0.0,0.0
2025-08-23 08:30:00,66495.0,11.64,1.0,0.0,0.0
2025-08-23 08:45:00,66495.0,11.64,1.0,0.0,0.0
2025-08-23 09:00:00,66495.0,3.31,1.0,0.0,0.0
2025-08-23 09:15:00,66495.0,3.31,1.0,0.0,0.0
2025-08-23 09:30:00,66494.0,3.31,1.0,0.421053,0.0
2025-08-23 09:45:00,66494.0,3.31,1.4,0.0,0.0
2025-08-23 10:00:00,66494.0,1.3,1.4,1.0,0.0
2025-08-23 10:15:00,66494.0,1.3,2.35,1.0,0.0
2025-08-23 10:30:00,66493.0,1.3,3.3,1.0,0.0
2025-08-23 10:45:00,66493.0,1.3,4.25,1.0,0.0
2025-08-23 11:00:00,66493.0,1.17,5.2,1.0,0.0
2025-08-23 11:15:00,66493.0,1.17,6.15,1.0,0.0
2025-08-23 11:30:00,66492.0,1.17,7.1,1.0,0.0
2025-08-23 11:45:00,66492.0,1.17,8.05,1.0,0.0
2025-08-23 12:00:00,66492.0,13.79,9.0,0.0,0.0
2025-08-23 12:15:00,66492.0,13.79,9.0,0.0,0.0
2025-08-23 12:30:00,66492.0,13.79,9.0,0.0,0.0
2025-08-23 12:45:00,66492.0,13.79,9.0,0.0,0.0
2025-08-23 13:00:00,66492.0,29.29,9.0,0.0,0.0
2025-08-23 13:15:00,66492.0,29.29,9.0,0.0,0.0
2025-08-23 13:30:00,66492.0,29.29,9.0,0.0,0.0
2025-08-23 13:45:00,66492.0,29.29,9.0,0.0,0.0
2025-08-23 14:00:00,66492.0,72.64,9.0,0.0,0.0
2025-08-23 14:15:00,66492.0,72.64,9.0,0.0,0.0
2025-08-23 14:30:00,66492.0,72.64,9.0,0.0,0.0
2025-08-23 14:45:00,66492.0,72.64,9.0,0.0,0.0
2025-08-23 15:00:00,66492.0,109.07,9.0,0.0,0.0
2025-08-23 15:15:00,66492.0,109.07,9.0,0.0,0.0
2025-08-23 15:30:00,66492.0,109.07,9.0,0.0,0.0
2025-08-23 15:45:00,66492.0,109.07,9.0,0.0,0.0
2025-08-23 16:00:00,66521.0,124.11,9.0,0.0,1.0
2025-08-23 16:15:00,66550.0,124.11,8.0,0.0,1.0
2025-08-23 16:30:00,66579.0,124.11,7.0,0.0,1.0
2025-08-23 16:45:00,66609.0,124.11,6.0,0.0,1.0
2025-08-23 17:00:00,66609.0,115.71,5.0,0.0,0.0
2025-08-23 17:15:00,66609.0,115.71,5.0,0.0,0.0
2025-08-23 17:30:00,66609.0,115.71,5.0,0.0,0.0
2025-08-23 17:45:00,66609.0,115.71,5.0,0.0,0.0
2025-08-23 18:00:00,66639.0,127.43,5.0,0.0,1.0
2025-08-23 18:15:00,66669.0,127.43,4.0,0.0,1.0
2025-08-23 18:30:00,66698.0,127.43,3.0,0.0,1.0
2025-08-23 18:45:00,66728.0,127.43,2.0,0.0,1.0
2025-08-23 19:00:00,66728.0,120.38,1.0,0.0,0.0
2025-08-23 19:15:00,66728.0,120.38,1.0,0.0,0.0
2025-08-23 19:30:00,66728.0,120.38,1.0,0.0,0.0
2025-08-23 19:45:00,66728.0,120.38,1.0,0.0,0.0
2025-08-23 20:00:00,66728.0,111.16,1.0,0.0,0.0
2025-08-23 20:15:00,66728.0,111.16,1.0,0.0,0.0
2025-08-23 20:30:00,66728.0,111.16,1.0,0.0,0.0
2025-08-23 20:45:00,66728.0,111.16,1.0,0.0,0.0
2025-08-23 21:00:00,66728.0,106.61,1.0,0.0,0.0
2025-08-23 21:15:00,66728.0,106.61,1.0,0.0,0.0
2025-08-23 21:30:00,66728.0,106.61,1.0,0.0,0.0
2025-08-23 21:45:00,66728.0,106.61,1.0,0.0,0.0
2025-08-23 22:00:00,66728.0,100.5,1.0,0.0,0.0
2025-08-23 22:15:00,66728.0,100.5,1.0,0.0,0.0
2025-08-23 22:30:00,66728.0,100.5,1.0,0.0,0.0
2025-08-23 22:45:00,66728.0,100.5,1.0,0.0,0.0
2025-08-23 23:00:00,66728.0,95.12,1.0,0.0,0.0
2025-08-23 23:15:00,66728.0,95.12,1.0,0.0,0.0
2025-08-23 23:30:00,66728.0,95.12,1.0,0.0,0.0
2025-08-23 23:45:00,66728.0,95.12,1.0,0.0,0.0
2025-08-24 00:00:00,66728.0,94.27,1.0,0.0,0.0
2025-08-24 00:15:00,66728.0,94.27,1.0,0.0,0.0
2025-08-24 00:30:00,66728.0,94.27,1.0,0.0,0.0
2025-08-24 00:45:00,66728.0,94.27,1.0,0.0,0.0
2025-08-24 01:00:00,66728.0,91.96,1.0,0.0,0.0
2025-08-24 01:15:00,66728.0,91.96,1.0,0.0,0.0
2025-08-24 01:30:00,66728.0,91.96,1.0,0.0,0.0
2025-08-24 01:45:00,66728.0,91.96,1.0,0.0,0.0
2025-08-24 02:00:00,66728.0,91.01,1.0,0.0,0.0
2025-08-24 02:15:00,66728.0,91.01,1.0,0.0,0.0
2025-08-24 02:30:00,66728.0,91.01,1.0,0.0,0.0
2025-08-24 02:45:00,66728.0,91.01,1.0,0.0,0.0
2025-08-24 03:00:00,66728.0,90.86,1.0,0.0,0.0
2025-08-24 03:15:00,66728.0,90.86,1.0,0.0,0.0
2025-08-24 03:30:00,66728.0,90.86,1.0,0.0,0.0
2025-08-24 03:45:00,66728.0,90.86,1.0,0.0,0.0
2025-08-24 04:00:00,66728.0,90.0,1.0,0.0,0.0
2025-08-24 04:15:00,66728.0,90.0,1.0,0.0,0.0
2025-08-24 04:30:00,66728.0,90.0,1.0,0.0,0.0
2025-08-24 04:45:00,66728.0,90.0,1.0,0.0,0.0
2025-08-24 05:00:00,66728.0,84.93,1.0,0.0,0.0
2025-08-24 05:15:00,66728.0,84.93,1.0,0.0,0.0
2025-08-24 05:30:00,66728.0,84.93,1.0,0.0,0.0
2025-08-24 05:45:00,66728.0,84.93,1.0,0.0,0.0
2025-08-24 06:00:00,66728.0,54.61,1.0,0.0,0.0
2025-08-24 06:15:00,66728.0,54.61,1.0,0.0,0.0
2025-08-24 06:30:00,66728.0,54.61,1.0,0.0,0.0
2025-08-24 06:45:00,66728.0,54.61,1.0,0.0,0.0
2025-08-24 07:00:00,66729.0,-2.2,1.0,1.0,0.0
2025-08-24 07:15:00,66730.0,-2.2,1.95,1.0,0.0
2025-08-24 07:30:00,66730.0,-2.2,2.9,1.0,0.0
2025-08-24 07:45:00,66731.0,-2.2,3.85,1.0,0.0
2025-08-24 08:00:00,66731.0,-0.01,4.8,0.0,1.0
2025-08-24 08:15:00,66731.0,-0.01,3.8,0.0,1.0
2025-08-24 08:30:00,66731.0,-0.01,2.8,0.0,0.8
2025-08-24 08:45:00,66731.0,-0.01,2.0,0.0,1.0
2025-08-24 09:00:00,66731.0,-0.07,1.0,1.0,0.0
2025-08-24 09:15:00,66731.0,-0.07,1.95,0.0,0.95
2025-08-24 09:30:00,66731.0,-0.07,1.0,1.0,0.0
2025-08-24 09:45:00,66731.0,-0.07,1.95,0.0,0.95
2025-08-24 10:00:00,66731.0,-1.98,1.0,1.0,0.0
2025-08-24 10:15:00,66731.0,-1.98,1.95,0.0,0.95
2025-08-24 10:30:00,66731.0,-1.98,1.0,1.0,0.0
2025-08-24 10:45:00,66731.0,-1.98,1.95,0.0,0.55
2025-08-24 11:00:00,66733.0,-7.45,1.4,1.0,0.0
2025-08-24 11:15:00,66735.0,-7.45,2.35,1.0,0.0
2025-08-24 11:30:00,66736.0,-7.45,3.3,1.0,0.0
2025-08-24 11:45:00,66738.0,-7.45,4.25,1.0,0.0
2025-08-24 12:00:00,66740.0,-7.4,5.2,1.0,0.0
2025-08-24 12:15:00,66742.0,-7.4,6.15,1.0,0.0
2025-08-24 12:30:00,66744.0,-7.4,7.1,1.0,0.0
2025-08-24 12:45:00,66746.0,-7.4,8.05,1.0,0.0
2025-08-24 13:00:00,66746.0,-0.1,9.0,0.0,0.9
2025-08-24 13:15:00,66746.0,-0.1,8.1,0.0,1.0
2025-08-24 13:30:00,66746.0,-0.1,7.1,1.0,0.0
2025-08-24 13:45:00,66746.0,-0.1,8.05,1.0,0.0
2025-08-24 14:00:00,66746.0,0.0,9.0,0.0,0.0
2025-08-24 14:15:00,66746.0,0.0,9.0,0.0,0.0
2025-08-24 14:30:00,66746.0,0.0,9.0,0.0,0.0
2025-08-24 14:45:00,66746.0,0.0,9.0,0.0,0.0
2025-08-24 15:00:00,66746.0,65.0,9.0,0.0,0.0
2025-08-24 15:15:00,66746.0,65.0,9.0,0.0,0.0
2025-08-24 15:30:00,66746.0,65.0,9.0,0.0,0.0
2025-08-24 15:45:00,66746.0,65.0,9.0,0.0,0.0
2025-08-24 16:00:00,66746.0,100.68,9.0,0.0,0.0
2025-08-24 16:15:00,66746.0,100.68,9.0,0.0,0.0
2025-08-24 16:30:00,66746.0,100.68,9.0,0.0,0.0
2025-08-24 16:45:00,66746.0,100.68,9.0,0.0,0.0
2025-08-24 17:00:00,66746.0,110.61,9.0,0.0,0.0
2025-08-24 17:15:00,66746.0,110.61,9.0,0.0,0.0
2025-08-24 17:30:00,66746.0,110.61,9.0,0.0,0.0
2025-08-24 17:45:00,66746.0,110.61,9.0,0.0,0.0
2025-08-24 18:00:00,66773.0,117.25,9.0,0.0,1.0
2025-08-24 18:15:00,66801.0,117.25,8.0,0.0,1.0
2025-08-24 18:30:00,66828.0,117.25,7.0,0.0,1.0
2025-08-24 18:45:00,66856.0,117.25,6.0,0.0,1.0
2025-08-24 19:00:00,66883.0,114.32,5.0,0.0,1.0
2025-08-24 19:15:00,66910.0,114.32,4.0,0.0,1.0
2025-08-24 19:30:00,66937.0,114.32,3.0,0.0,1.0
2025-08-24 19:45:00,66963.0,114.32,2.0,0.0,1.0
2025-08-24 20:00:00,66963.0,107.5,1.0,0.0,0.0
2025-08-24 20:15:00,66963.0,107.5,1.0,0.0,0.0
2025-08-24 20:30:00,66963.0,107.5,1.0,0.0,0.0
2025-08-24 20:45:00,66963.0,107.5,1.0,0.0,0.0
2025-08-24 21:00:00,66963.0,100.52,1.0,0.0,0.0
2025-08-24 21:15:00,66963.0,100.52,1.0,0.0,0.0
2025-08-24 21:30:00,66963.0,100.52,1.0,0.0,0.0
2025-08-24 21:45:00,66963.0,100.52,1.0,0.0,0.0
2025-08-24 22:00:00,66963.0,95.28,1.0,0.0,0.0
2025-08-24 22:15:00,66963.0,95.28,1.0,0.0,0.0
2025-08-24 22:30:00,66963.0,95.28,1.0,0.0,0.0
2025-08-24 22:45:00,66963.0,95.28,1.0,0.0,0.0
2025-08-24 23:00:00,66963.0,87.03,1.0,0.0,0.0
2025-08-24 23:15:00,66963.0,87.03,1.0,0.0,0.0
2025-08-24 23:30:00,66963.0,87.03,1.0,0.0,0.0
2025-08-24 23:45:00,66963.0,87.03,1.0,0.0,0.0
2025-08-25 00:00:00,66963.0,83.58,1.0,0.0,0.0
2025-08-25 00:15:00,66963.0,83.58,1.0,0.0,0.0
2025-08-25 00:30:00,66963.0,83.58,1.0,0.0,0.0
2025-08-25 00:45:00,66955.0,83.58,1.0,0.421053,0.0
2025-08-25 01:00:00,66934.0,82.0,1.4,1.0,0.0
2025-08-25 01:15:00,66914.0,82.0,2.35,1.0,0.0
2025-08-25 01:30:00,66893.0,82.0,3.3,1.0,0.0
2025-08-25 01:45:00,66873.0,82.0,4.25,1.0,0.0
2025-08-25 02:00:00,66852.0,82.8,5.2,1.0,0.0
2025-08-25 02:15:00,66831.0,82.8,6.15,1.0,0.0
2025-08-25 02:30:00,66811.0,82.8,7.1,1.0,0.0
2025-08-25 02:45:00,66790.0,82.8,8.05,1.0,0.0
2025-08-25 03:00:00,66790.0,101.96,9.0,0.0,0.0
2025-08-25 03:15:00,66790.0,101.96,9.0,0.0,0.0
2025-08-25 03:30:00,66790.0,101.96,9.0,0.0,0.0
2025-08-25 03:45:00,66790.0,101.96,9.0,0.0,0.0
2025-08-25 04:00:00,66817.0,114.56,9.0,0.0,1.0
2025-08-25 04:15:00,66844.0,114.56,8.0,0.0,1.0
2025-08-25 04:30:00,66871.0,114.56,7.0,0.0,1.0
2025-08-25 04:45:00,66898.0,114.56,6.0,0.0,1.0
2025-08-25 05:00:00,66927.0,123.79,5.0,0.0,1.0
2025-08-25 05:15:00,66956.0,123.79,4.0,0.0,1.0
2025-08-25 05:30:00,66985.0,123.79,3.0,0.0,1.0
2025-08-25 05:45:00,67014.0,123.79,2.0,0.0,1.0
2025-08-25 06:00:00,67014.0,109.06,1.0,0.0,0.0
2025-08-25 06:15:00,67014.0,109.06,1.0,0.0,0.0
2025-08-25 06:30:00,67014.0,109.06,1.0,0.0,0.0
2025-08-25 06:45:00,67014.0,109.06,1.0,0.0,0.0
2025-08-25 07:00:00,67014.0,91.97,1.0,0.0,0.0
2025-08-25 07:15:00,67014.0,91.97,1.0,0.0,0.0
2025-08-25 07:30:00,67014.0,91.97,1.0,0.0,0.0
2025-08-25 07:45:00,67014.0,91.97,1.0,0.0,0.0
2025-08-25 08:00:00,67014.0,69.61,1.0,0.0,0.0
2025-08-25 08:15:00,67014.0,69.61,1.0,0.0,0.0
2025-08-25 08:30:00,67014.0,69.61,1.0,0.0,0.0
2025-08-25 08:45:00,67014.0,69.61,1.0,0.0,0.0
2025-08-25 09:00:00,67014.0,35.02,1.0,0.0,0.0
2025-08-25 09:15:00,67014.0,35.02,1.0,0.0,0.0
2025-08-25 09:30:00,67014.0,35.02,1.0,0.0,0.0
2025-08-25 09:45:00,67014.0,35.02,1.0,0.0,0.0
2025-08-25 10:00:00,67014.0,10.0,1.0,0.0,0.0
